codelist_name,concept_id,concept_name,standard_concept
Lump in right breast,36712727,Intraductal papilloma of right breast,S
Lump in right breast,760138,Fibrocystic changes of bilateral breasts,S
Lump in right breast,765123,Primary malignant neoplasm of female right breast,S
Lump in right breast,764599,Lump in upper inner quadrant of right breast,S
Lump in right breast,759935,Fibroadenoma of right breast,S
Lump in right breast,36684821,Primary malignant neoplasm of central portion of female right breast,S
Lump in right breast,37396744,Bilateral multiple fibroadenoma of breast,S
Lump in right breast,761169,Fibroadenoma of bilateral breasts,S
Lump in right breast,37309703,Bilateral benign neoplasm of breasts,S
Lump in right breast,37208326,Infiltrating ductal carcinoma of axillary tail of right female breast,S
Lump in right breast,765224,Cyst of right breast,S
Injury of eye region,4138293,Fracture of supraorbital rim,S
Injury of eye region,3179723,Inferior orbital wall fracture,S
Injury of eye region,37309875,Burn of right eye region,S
Injury of eye region,436261,Penetrating wound of orbit without foreign body,S
Injury of eye region,36686156,Laceration of right cornea,S
Injury of eye region,4135735,Fracture of medial wall of orbit,S
Injury of eye region,40489894,Laceration of skin of periocular area,S
Injury of eye region,4334734,Penetrating wound of orbit,S
Injury of eye region,376267,Superficial injury of conjunctiva,S
Injury of eye region,40488335,Acid chemical burn of cornea,S
Injury of eye region,3655841,Penetrating wound of eyeball with foreign body,S
Injury of eye region,4338765,Scleral rupture,S
Injury of eye region,381444,Contusion of eye,S
Injury of eye region,4003189,Closed fracture of orbital portion of zygomatic bone,S
Injury of eye region,4004990,Contusion of periorbital region,S
Injury of eye region,35611194,Contusion of left eyelid,S
Injury of eye region,43021530,Burn of eye region with full thickness burn of head and/or neck,S
Injury of eye region,42538628,Loss of tissue of right eye and laceration,S
Injury of eye region,4201095,Supraorbital bruise,S
Injury of eye region,4218310,Corneal endothelial wound,S
Injury of eye region,442861,Alkaline chemical burn of cornea and conjunctival sac,S
Injury of eye region,4334126,Tears of iris stroma,S
Injury of eye region,43021525,Burn of eye region with partial thickness burn of face,S
Injury of eye region,441712,Open wound of ocular adnexa,S
Injury of eye region,443910,Penetration of eyeball with magnetic foreign body,S
Injury of eye region,442337,Penetration of eyeball with nonmagnetic foreign body,S
Injury of eye region,4003355,Epidermal burn of periorbital region,S
Injury of eye region,4166564,Conjunctival laceration,S
Injury of eye region,4107672,Eyelid burn,S
Injury of eye region,4212185,Corneoscleral laceration,S
Injury of eye region,4334757,Tear of iris root,S
Injury of eye region,4003353,Burn of periorbital region,S
Blepharitis,609072,Bilateral meibomitis of upper eyelids,S
Blepharitis,45763781,Ulcerative blepharitis of lower eyelid,S
Blepharitis,37208237,Angular blepharitis of right eyelid,S
Low back pain,4149974,Mechanical low back pain,S
Low back pain,762280,Lumbago co-occurrent with right-side sciatica,S
Blepharitis,37208238,Angular blepharitis of left eyelid,S
Blepharitis,762365,Hordeolum internum of right eye,S
Low back pain,4145006,Pain in lumbar spine,S
Blepharitis,37207844,Blepharitis of right upper eyelid,S
Blepharitis,4300352,Demodectic blepharitis,S
Low back pain,4188350,Lumbago-sciatica due to displacement of lumbar intervertebral disc,S
Blepharitis,45763845,Internal hordeolum of upper eyelid,S
Blepharitis,36713312,Blepharitis of right eyelid caused by staphylococcus,S
Epidermoid Cyst,40490339,Epidermoid cyst of skin of groin,S
Epidermoid Cyst,4110712,Infection of sebaceous cyst,S
Epidermoid Cyst,40487851,Epidermoid cyst of skin of scalp,S
Epidermoid Cyst,36712965,Sebaceous cyst of bilateral eyelids,S
Low back pain,36684460,Myofascial pain syndrome of lumbar spine,S
Hearing loss,605021,Neural hearing loss of left ear,S
Hearing loss,605211,Waardenburg syndrome type 2,S
Open wound of lower leg,759964,Open fracture of medial condyle of left tibia,S
Open wound of lower leg,4151839,Nail wound of calf,S
Inguinal hernia,608972,Bilateral direct inguinal hernias,S
Hearing loss,36716152,Ocular albinism with late-onset sensorineural deafness,S
Otitis externa,4336156,Non-infective otitis externa,S
Hearing loss,4030066,"Photomyoclonus, diabetes mellitus, deafness, nephropathy and cerebral dysfunction",S
Hearing loss,760154,Hearing loss in left ear,S
Hearing loss,44810044,Bilateral profound sensorineural hearing loss,S
Otitis externa,4270724,Chronic seborrheic otitis externa,S
Hearing loss,36717145,Deaf blind hypopigmentation syndrome Yemenite type,S
Hearing loss,4254349,Occupational deafness,S
Otitis externa,4334410,Chronic bacterial otitis externa,S
Hearing loss,36714552,X-linked hereditary sensory and autonomic neuropathy with deafness,S
Hearing loss,4169069,Upper frequency deafness,S
Otitis externa,36685085,Bilateral dermatitis of external ear canals,S
Hearing loss,4051470,X-linked sensorineural hearing loss,S
Hearing loss,42537570,Severe acquired hearing loss,S
Hearing loss,4318712,Congenital deafness,S
Hearing loss,4133465,"Knuckle pads, deafness AND leukonychia syndrome",S
Otitis externa,761767,Recurrent otitis externa of left external auditory canal caused by human herpes simplex virus,S
Hearing loss,4173984,Simulated hearing loss,S
Otitis externa,4120323,Aspergillus otomycosis,S
Hearing loss,444291,Sensory hearing loss,S
Hearing loss,36685094,High frequency sensorineural hearing loss of bilateral ears,S
Hearing loss,36716323,"Autosomal dominant cerebellar ataxia, deafness and narcolepsy syndrome",S
Hearing loss,37399490,Lowry Yong syndrome,S
Otitis externa,765277,Otitis externa of left external auditory canal caused by Candida species,S
Hearing loss,35622342,Keipert syndrome,S
Otitis externa,4110668,Infective otitis externa due to impetigo,S
Hearing loss,4334251,Usher syndrome type 2,S
Otitis externa,4290742,Acute seborrheic otitis externa,S
Hearing loss,36674396,Deafness with onychodystrophy syndrome,S
Hearing loss,4150172,Ototoxicity - deafness,S
Hearing loss,36713484,Hereditary sensory and autonomic neuropathy with deafness and global delay,S
Hearing loss,37399510,Tungland Bellman syndrome,S
Hearing loss,36715142,"Choanal atresia, hearing loss, cardiac defect, craniofacial dysmorphism syndrome",S
Otitis externa,4233622,Allergic otitis externa,S
Hearing loss,36716461,Thickened earlobe with conductive deafness syndrome,S
Hearing loss,36716264,Severe X-linked intellectual disability Gustavson type,S
Hearing loss,37204730,Familial steroid-resistant nephrotic syndrome with sensorineural deafness,S
Hearing loss,37116289,"Mitochondrial myopathy, lactic acidosis, deafness syndrome",S
Hearing loss,36676682,"Congenital cataract, hearing loss, severe developmental delay syndrome",S
Hearing loss,378442,Conductive hearing loss of combined sites,S
Hearing loss,36687173,Bilateral impairment of hearing of ears co-occurrent and due to congenital ear malformation,S
Otitis externa,36685222,Dermatitis of right external ear canal,S
Hearing loss,4030439,Metabolic presbycusis,S
Hearing loss,36717151,Hirschsprung disease with deafness and polydactyly syndrome,S
Otitis externa,760032,Acute otitis externa of bilateral ears,S
Hearing loss,35623047,"Peripheral demyelinating neuropathy, central dysmyelinating leukodystrophy, Waardenburg syndrome, Hirschsprung disease",S
Hearing loss,37119067,"Hypoparathyroidism, deafness, renal disease syndrome",S
Hearing loss,37204229,"Peripheral neuropathy, myopathy, hoarseness, hearing loss syndrome",S
Hearing loss,765124,Right conductive hearing loss,S
Hearing loss,45765490,Arts syndrome,S
Hearing loss,36674894,"Severe motor and intellectual disabilities, sensorineural deafness, dystonia syndrome",S
Salmonella,4035303,Salmonella Banco,S
Salmonella,4228020,"Salmonella IIIb, group O:42",S
Salmonella,4230742,"Salmonella IIIb 35:i:e,n,x,z15",S
Salmonella,4102451,Salmonella Treforest,S
Salmonella,4016738,"Salmonella II 9,46:b:e,n,x",S
Salmonella,4016141,Salmonella Mannheim,S
Salmonella,4160298,"Salmonella Newlands var 15+, 34+",S
Salmonella,4224277,Salmonella Farmsen,S
Salmonella,4337971,Salmonella Madigan,S
Salmonella,4240606,Salmonella Fann,S
Salmonella,4235760,"Salmonella II 6,7:g,m,(s),t:e,n,x",S
Salmonella,4279613,Salmonella Gambia,S
Salmonella,4230736,"Salmonella I, group O:30",S
Salmonella,4324842,Salmonella Middlesbrough,S
Salmonella,4212050,Salmonella Fufu,S
Salmonella,4228000,Salmonella IIIb 35:(k):z35,S
Salmonella,4015780,Salmonella II 40:a:z39,S
Salmonella,4266524,Salmonella Lovelace,S
Salmonella,4165408,Salmonella Etterbeek,S
Salmonella,40482193,"Salmonella serovar I 6,7:-:e,n,z15",S
Salmonella,4269646,Salmonella Warragul,S
Salmonella,4197270,Salmonella Abortusequi,S
Salmonella,3655073,Multidrug-resistant Salmonella,S
Salmonella,4218697,Salmonella IIIb 61:i:z,S
Salmonella,4105152,Salmonella Handen,S
Open wound of lower leg,42539045,Laceration of Achilles tendon,S
Salmonella,4018675,"Salmonella II 51:l,z28:z39",S
Salmonella,4029642,Salmonella Ahanou,S
Salmonella,4018265,Salmonella Batonrouge,S
Salmonella,4220335,Salmonella IIIb 65:c:z,S
Salmonella,4016724,"Salmonella II 6,7:z42:1,7",S
Salmonella,4338388,Salmonella Anderlecht,S
Salmonella,4018517,Salmonella Gouloumbo,S
Salmonella,4230740,"Salmonella IIIa 35:z4,z23:-",S
Salmonella,4030467,Salmonella Kaitaan,S
Salmonella,4160617,Salmonella Yaba var 15+,S
Salmonella,4020938,Salmonella Bethune,S
Salmonella,4227760,Salmonella Derkle,S
Salmonella,4220037,"Salmonella IIIb 65:l,v:z35",S
Salmonella,4274006,Salmonella Oerlikon,S
Salmonella,4137290,Salmonella Kubacha,S
Salmonella,40482201,"Salmonella serovar I 3,15:-:1,6",S
Salmonella,4135029,Salmonella IIIb 59:i:z35,S
Salmonella,4018668,"Salmonella II 50:k:e,n,x:z42",S
Salmonella,4280940,Salmonella Morningside,S
Salmonella,4018525,Salmonella II 40:d:-,S
Salmonella,4310944,Salmonella Adime,S
Salmonella,4223355,Salmonella IIIb 35:r:z61,S
Salmonella,4070666,Salmonella Kortrijk,S
Salmonella,4228007,"Salmonella II, group O:38",S
Salmonella,4183589,Salmonella Madison,S
Salmonella,4169086,Salmonella Naestved,S
Salmonella,4296324,Salmonella Nyanza,S
Salmonella,4017009,Salmonella Ivory,S
Salmonella,4224453,Salmonella group O:30,S
Salmonella,4307803,Salmonella Hull,S
Salmonella,4167681,Salmonella Nyborg,S
Salmonella,4223353,"Salmonella II 21:c:e,n,x",S
Salmonella,4018547,Salmonella Ploufragan,S
Salmonella,4138532,Salmonella Tornow,S
Salmonella,4285726,Salmonella Legon,S
Salmonella,4230758,"Salmonella IV, group O:40",S
Salmonella,4160605,"Salmonella group O:1,3,19",S
Salmonella,4134618,Salmonella Aschersleben,S
Salmonella,4016587,"Salmonella II 16:g,[m],[s],t:[1,5]:[z42]",S
Salmonella,4121173,Salmonella Bouake,S
Salmonella,4273252,Salmonella Riogrande,S
Salmonella,4078370,Salmonella Donna,S
Salmonella,4237210,Salmonella Fomeco,S
Salmonella,4265777,Salmonella Wuiti,S
Salmonella,4270929,Salmonella Champaign,S
Salmonella,4015700,Salmonella Ibaragi,S
Salmonella,4228163,Salmonella IIIb 48:k:z53,S
Salmonella,4015914,Salmonella IIIa 62:z29:-,S
Salmonella,4294812,Salmonella Fischerhuette,S
Salmonella,4135011,"Salmonella II, group O:7",S
Salmonella,4310399,Salmonella Friedrichsfelde,S
Salmonella,4291173,Salmonella Westminster,S
Salmonella,4232453,Salmonella IIIb 50:k:z53,S
Salmonella,4110977,Salmonella Korlebu,S
Open wound of lower leg,4153825,Needle stick injury of shin,S
Salmonella,4228176,Salmonella IIIa 50:z29:-,S
Salmonella,4176271,Salmonella Goulfey,S
Salmonella,4093740,Salmonella Lindi,S
Salmonella,4103153,Salmonella Beaudesert,S
Salmonella,4223798,Salmonella IIIb 47:i:z53:(z57),S
Salmonella,4068606,Salmonella Glidji,S
Salmonella,4213209,Salmonella Agona,S
Open wound of lower leg,3657666,Infected abrasion of skin of left lower leg,S
Salmonella,4224148,Salmonella Dembe,S
Salmonella,4224603,"Salmonella II, group O:43",S
Salmonella,4071685,Salmonella Zaire,S
Salmonella,4018126,"Salmonella II 42:e,n,x:1,6",S
Salmonella,4018268,"Salmonella IIIb 59:c:e,n,x,z15",S
Salmonella,4298955,Salmonella Muenchen,S
Salmonella,4014967,"Salmonella II 17:g,t:[e,n,x,z15]",S
Salmonella,4121168,Salmonella Waedenswil,S
Salmonella,4018555,"Salmonella II 45:g,m,s,t:e,n,x",S
Salmonella,4018534,"Salmonella II 1,40:z42:1,6",S
Salmonella,4018112,"Salmonella II 1,40:k:e,n,x,z15",S
Salmonella,4135347,Salmonella Lishabi,S
Salmonella,4299933,"Salmonella IV 40:m,t:-",S
Salmonella,4147589,Salmonella Avonmouth,S
Salmonella,4228017,"Salmonella IIIa 41:z4,z23,z32:-",S
Salmonella,4227120,Salmonella Quebec,S
Salmonella,4299723,Salmonella Bootle,S
Salmonella,4022338,Salmonella group O:67,S
Salmonella,4015886,"Salmonella II 48:g,m,t:-",S
Salmonella,4015900,Salmonella Harcourt,S
Salmonella,4016579,"Salmonella II 1,13,23:z39:1,5,7",S
Salmonella,4198107,Salmonella Nakuru,S
Salmonella,4175013,Salmonella Gustavia,S
Salmonella,4052848,Salmonella Patience,S
Salmonella,40480460,"Salmonella enterica subspecies enterica serovar 4,[5],12:b:-",S
Salmonella,4228162,Salmonella IIIb 48:k:z,S
Salmonella,4018527,"Salmonella IV 1,40:g,z51:-",S
Salmonella,4030221,Salmonella Hessarek,S
Salmonella,4304375,"Salmonella II 38:b:1,2",S
Salmonella,4297325,Salmonella Fajara,S
Salmonella,4275728,Salmonella Monschaui,S
Salmonella,4038979,"Salmonella serotype B, :-:1,2",S
Salmonella,4223812,Salmonella IIIb 50:r:z,S
Open wound of lower leg,36686284,Laceration of left lower leg,S
Salmonella,4103854,Salmonella Umhlali,S
Salmonella,4212107,"Salmonella II 1,9,12:z29:e,n,x",S
Salmonella,4255172,Salmonella Nchanga,S
Salmonella,4214733,Salmonella Agoueve,S
Salmonella,4209154,Salmonella Newport,S
Salmonella,4077914,Salmonella Wingrove,S
Salmonella,4043544,Salmonella Frankfurt,S
Salmonella,4014836,Salmonella Missouri,S
Salmonella,4015791,"Salmonella II 41:z10:e,n,x,z15",S
Salmonella,4218693,Salmonella IIIb 60:z10:z,S
Open wound of lower leg,4153694,Puncture wound of lower leg,S
Salmonella,4137118,Salmonella Fischerstrasse,S
Salmonella,4162827,Salmonella enterica subsp. salamae,S
Salmonella,4101395,Salmonella Adamstua,S
Salmonella,4014960,Salmonella Brunflo,S
Salmonella,4014830,Salmonella Alkmaar,S
Salmonella,4016158,"Salmonella II 17:b:e,n,x,z15",S
Salmonella,4049340,Salmonella Mbao,S
Salmonella,4244121,Salmonella Haelsingborg,S
Salmonella,4045891,Salmonella Indiana,S
Salmonella,4173582,Salmonella II 53:d:z42,S
Salmonella,4077012,Salmonella Lomita,S
Salmonella,4070812,Salmonella Hoghton,S
Salmonella,4016324,Salmonella IIIb 28:z10:z,S
Salmonella,4250308,Salmonella Widemarsh,S
Salmonella,4247621,Salmonella Ontario,S
Salmonella,4052927,Salmonella II 16:b:z39,S
Salmonella,4223778,Salmonella Melbourne,S
Salmonella,4264474,Salmonella Malstatt,S
Salmonella,4223342,"Salmonella IIIb, group O:18",S
Salmonella,4286643,Salmonella Alexanderpolder,S
Salmonella,4093324,Salmonella Bassa,S
Salmonella,4014971,"Salmonella II 17:z:l,w:z42",S
Salmonella,4015109,"Salmonella II 3,10:m,t:1,5",S
Salmonella,4218717,"Salmonella IIIb 1,6,14,25:z52:z35",S
Salmonella,4014945,"Salmonella II 1,13,23:b:[1,5]:z42",S
Salmonella,4240094,Salmonella Oldenburg,S
Salmonella,4301497,"Salmonella II, group O:51",S
Salmonella,4284129,Salmonella Bury,S
Salmonella,4227877,"Salmonella II 18:z4,z23:-",S
Salmonella,4219898,Salmonella Dugbe,S
Salmonella,4274185,Salmonella Togba,S
Salmonella,4182705,Salmonella Nessziona,S
Salmonella,4227866,"Salmonella II, group O:17",S
Salmonella,4219165,Salmonella IIIb 61:i:z53,S
Salmonella,4160299,"Salmonella I, group O:67",S
Salmonella,4232441,"Salmonella IIIb, group O:48",S
Salmonella,4288294,Salmonella Tonev,S
Salmonella,4223804,"Salmonella IIIa 48:g,z51:-",S
Salmonella,4290471,Salmonella Anatum,S
Salmonella,4010589,Salmonella Sandiego,S
Salmonella,4105320,Salmonella Ndjamena,S
Salmonella,4023599,"Salmonella enteritidis, phage type 4",S
Salmonella,4086762,Salmonella Inglis,S
Salmonella,4017137,Salmonella Ramiremont,S
Salmonella,4018551,Salmonella V 44:z39:-,S
Salmonella,4023610,Salmonella Giza,S
Salmonella,4211968,Salmonella Basingstoke,S
Salmonella,4167533,Salmonella Vinohrady,S
Salmonella,4017133,"Salmonella II 6,7:l,z28:z6",S
Salmonella,4015774,"Salmonella II 30:z10:e,n,x,z15",S
Salmonella,4002362,Salmonella Niamey,S
Salmonella,4306122,Salmonella Rechovot,S
Salmonella,4308722,Salmonella Koketime,S
Salmonella,4228152,Salmonella IIIb 47:k:z53,S
Salmonella,4093591,Salmonella Thiaroye,S
Salmonella,4218711,"Salmonella II 1,4,12,27:b:[e,n,x]",S
Salmonella,4219204,Salmonella Uithof,S
Open wound of lower leg,4054990,"Open crush injury, lower leg",S
Salmonella,4017016,"Salmonella II 17:e,n,x,z15:1,6",S
Salmonella,4097814,Salmonella Niakhar,S
Salmonella,4016027,Salmonella Niumi,S
Salmonella,4298310,Salmonella II 48:b:z6,S
Salmonella,4290396,Salmonella Windermere,S
Salmonella,4269794,Salmonella Veneziana,S
Salmonella,4017701,Salmonella Burundi,S
Salmonella,4224449,"Salmonella IIIb 21:i:1,5,7",S
Salmonella,4015782,"Salmonella IV 1,40:g,t:-",S
Salmonella,4229124,"Salmonella II 44:g,t:z42",S
Salmonella,4030077,Salmonella Brefet,S
Salmonella,4014958,"Salmonella II 16:e,n,x:1,(5),7",S
Open wound of lower leg,40486482,Laceration of anterior tibial artery,S
Salmonella,4016852,Salmonella Konolfingen,S
Salmonella,4275557,Salmonella Ljubljana,S
Salmonella,4165507,Salmonella Stanleyville,S
Salmonella,4103858,Salmonella Gwale,S
Salmonella,4014946,Salmonella Vridi,S
Salmonella,4017120,Salmonella Loubomo,S
Salmonella,4202820,Salmonella Typhisuis,S
Salmonella,4245749,Salmonella Binningen,S
Salmonella,4232455,Salmonella IIIb 50:r:z35,S
Salmonella,4232924,Salmonella Buzu,S
Salmonella,4223791,"Salmonella VI, group O:45",S
Salmonella,4135010,"Salmonella I, group O:9,46",S
Salmonella,4077582,"Salmonella II 8:z29:e,n,x:z42",S
Salmonella,4242128,"Salmonella II 1,9,12,(46),27:y:z39",S
Salmonella,4232450,"Salmonella IIIa, group O:50",S
Salmonella,4237547,Salmonella Atento,S
Salmonella,4162959,Salmonella IIIb 59:z10:z57,S
Salmonella,4018650,Salmonella Wenatchee,S
Salmonella,4214728,Salmonella Homosassa,S
Salmonella,4202210,"Salmonella IV 18:z36,z38,-",S
Salmonella,4017003,"Salmonella IIIb 6,14:z52:e,n,x,z15",S
Salmonella,4311494,Salmonella Molade,S
Salmonella,4238893,"Salmonella II 39:c:e,n,x",S
Salmonella,4316216,"Salmonella II 42:z10:e,n,x,z15",S
Salmonella,4261466,Salmonella Groenekan,S
Salmonella,4224440,"Salmonella IIIa 17:z4,z32:-",S
Open wound of lower leg,37310101,Open wound of left lower leg due to human bite,S
Salmonella,4223651,"Salmonella IIIa, group O:41",S
Salmonella,40481375,"Salmonella I 9,12:-:1,5",S
Salmonella,4213886,Salmonella Cayar,S
Salmonella,4021609,Salmonella group O:57,S
Salmonella,4218515,Salmonella IIIb 65:z10:z,S
Salmonella,4286364,Salmonella Togo,S
Salmonella,4058788,Salmonella Grampian,S
Salmonella,4097696,Salmonella Welikade,S
Salmonella,4018530,"Salmonella IV 1,40:z4,z23:-",S
Salmonella,4276654,Salmonella Kermel,S
Salmonella,4162522,"Salmonella IIIa 53:z4,z23,z32:-",S
Salmonella,4225374,Salmonella IIIb 47:r:z53:(z60),S
Salmonella,4084646,Salmonella Zuilen,S
Salmonella,4018175,Salmonella Newlands,S
Salmonella,4274026,Salmonella Herston,S
Salmonella,4014979,"Salmonella II 1,4,12,27:k:1,6",S
Salmonella,4150807,Salmonella Amba,S
Salmonella,4016038,"Salmonella II 11:m,t:e,n,x",S
Salmonella,40481853,"Salmonella serovar I 13,23:z:-",S
Salmonella,4223328,Salmonella IIIb 16:k:z,S
Salmonella,4132157,"Salmonella IV 48:z36,z38:-",S
Salmonella,4018541,Salmonella II 42:z:z6,S
Salmonella,4324681,Salmonella Ouakam,S
Salmonella,4259283,Salmonella Trotha,S
Salmonella,4196920,Salmonella Kokomlemle,S
Salmonella,4220314,"Salmonella IIIb 61:c:1,5,(7)",S
Salmonella,4240943,Salmonella Machaga,S
Salmonella,4017847,Salmonella IIIb 60:z10:z53,S
Salmonella,4225385,"Salmonella IIIb 48:l,v:1,5,(7)",S
Salmonella,4091516,Salmonella Wagenia,S
Salmonella,4265620,Salmonella Mayday,S
Salmonella,4243223,Salmonella Ilala,S
Salmonella,4172943,Salmonella Jedburgh,S
Salmonella,4227996,"Salmonella II 28:r:e,n,z15",S
Salmonella,4018654,"Salmonella IV 47:l,v:-",S
Salmonella,4016169,"Salmonella II 4,12:e,n,x:1,2,7",S
Salmonella,4197395,Salmonella Choleraesuis,S
Salmonella,4018120,Salmonella Bofflens,S
Salmonella,4218390,Salmonella Lomalinda,S
Salmonella,4224445,Salmonella group O:21,S
Salmonella,4162524,"Salmonella II, group O:11",S
Salmonella,4232423,Salmonella Berta,S
Salmonella,4011691,Salmonella II 17:b:z6,S
Salmonella,4162953,"Salmonella IIIb, group O:61",S
Salmonella,4142334,Salmonella Greiz,S
Salmonella,4203014,Salmonella Gatineau,S
Salmonella,4174730,Salmonella Uzaramo,S
Salmonella,4226008,Salmonella IV 43:z4:z24:-,S
Salmonella,4284413,Salmonella Birmingham,S
Salmonella,4219929,Salmonella Bron,S
Salmonella,4230896,Salmonella IIIb 43:z52:z53,S
Salmonella,4016734,"Salmonella II 9,12:z:z39",S
Salmonella,4301114,"Salmonella II 35:l,z28:-",S
Salmonella,4321253,Salmonella Redba,S
Salmonella,4135012,"Salmonella IIIa, group O:59",S
Open wound of lower leg,3657665,Infected abrasion of skin of right lower leg,S
Salmonella,4016035,Salmonella Brindisi,S
Salmonella,4018686,Salmonella IIIb 60:i:z,S
Salmonella,4183888,Salmonella Tafo,S
Salmonella,4016997,"Salmonella II 13,22:z29:1,5",S
Salmonella,4150192,Salmonella Rhydyfelin,S
Salmonella,4223795,"Salmonella IIIb 47:c:1,5,7",S
Salmonella,4105489,Salmonella Tennyson,S
Salmonella,4196078,Salmonella Diourbel,S
Salmonella,4177672,Salmonella Assinie,S
Salmonella,4001051,Salmonella Hannover,S
Salmonella,4019378,Salmonella Palamaner,S
Salmonella,4175127,"Salmonella II 6,8:y:1,6:z42",S
Salmonella,4030367,Salmonella Kokoli,S
Salmonella,4308440,Salmonella Moualine,S
Salmonella,4238056,Salmonella Aberdeen,S
Salmonella,4290440,Salmonella Uno,S
Salmonella,4077592,Salmonella Wohlen,S
Salmonella,4227445,Salmonella Kande,S
Salmonella,4150355,Salmonella Bessi,S
Salmonella,4016026,"Salmonella Give var 15+, 34+",S
Salmonella,4227867,"Salmonella IIIb, group O:17",S
Salmonella,4187922,Salmonella Shikmonah,S
Salmonella,4224455,"Salmonella II, group O:35",S
Salmonella,4307244,Salmonella Belfast,S
Salmonella,4250310,Salmonella Portland,S
Salmonella,4294388,Salmonella Chichiri,S
Salmonella,4304703,Salmonella Sekondi,S
Salmonella,4015101,Salmonella Kotu,S
Salmonella,4015105,"Salmonella II 9,12:z29:1,5",S
Salmonella,4224302,Salmonella IIIb 16:k:z53,S
Salmonella,4241985,Salmonella Kouka,S
Salmonella,4225282,Salmonella Remo,S
Salmonella,4183305,Salmonella Massakory,S
Salmonella,4232452,"Salmonella IIIb 50:k:1,5,7",S
Salmonella,4016705,"Salmonella II 4,12:d:e,n,x",S
Salmonella,4018247,Salmonella Sundsvall,S
Salmonella,4055834,"Salmonella II, group O:56",S
Salmonella,4310095,Salmonella Wernigerode,S
Salmonella,4018230,Salmonella II 43:b:z42,S
Salmonella,4015903,Salmonella Leda,S
Salmonella,4173571,Salmonella Accra,S
Salmonella,4170852,Salmonella Cotham,S
Inguinal hernia,4025003,Irreducible inguinal hernia,S
Inguinal hernia,4139590,Scrotal hernia,S
Inguinal hernia,43530625,Recurrent inguinal hernia,S
Inguinal hernia,36675684,Obstruction co-occurrent and due to bilateral recurrent inguinal hernia,S
Inguinal hernia,36675676,Obstruction co-occurrent and due to recurrent right inguinal hernia,S
Inguinal hernia,4247912,Properitoneal inguinal hernia,S
Inguinal hernia,4171679,Inguinal hernia with gangrene and obstruction,S
Inguinal hernia,35624769,Recurrent left inguinal hernia,S
Otitis externa,608984,Bilateral herpes simplex otitis externa,S
Hearing loss,761777,Congenital anomaly of bilateral external ears with impairment of hearing,S
Injury of abdomen,43530913,Induced termination of pregnancy complicated by acute necrosis of liver,S
Injury of abdomen,4154455,Contusion of ureter,S
Injury of abdomen,42599235,Infectious pancreatic necrosis of fish,S
Injury of abdomen,36716182,Acute kidney injury due to circulatory failure,S
Migraine,601848,Episodic migraine,S
Injury of abdomen,4086531,Contusion of jejunum,S
Injury of abdomen,4053591,Injury of small intestine,S
Injury of abdomen,4319442,Ileal gangrene,S
Injury of abdomen,4178110,Traumatic perforation of large intestine,S
Injury of abdomen,4049933,Injury of multiple pelvic organs,S
Injury of abdomen,193897,Injury of multiple sites of pancreas with open wound into abdominal cavity,S
Injury of abdomen,36717491,Primary blast injury of small intestine,S
Injury of abdomen,4055013,Spigelian hernia with gangrene,S
Injury of abdomen,4095096,Serosal tear of colon,S
Injury of abdomen,4053835,Injury of uterus,S
Injury of abdomen,42536654,Acute intestinal ischemia co-occurrent and due to obstruction of intestinal vasculature,S
Injury of abdomen,4231824,Nontraumatic duodenal rupture,S
Injury of abdomen,36716879,Gastric ulcer caused by ionizing radiation,S
Injury of abdomen,434509,Injury of duodenum without open wound into abdominal cavity,S
Injury of abdomen,4187669,Femoral hernia with gangrene and obstruction,S
Injury of abdomen,4128058,Ischemic glomerulopathy,S
Injury of abdomen,42536788,Injury of stomach without perforation following ingestion of foreign material,S
Injury of abdomen,35610570,Recurrent incisional hernia of anterior abdominal wall with fascial defect < 4 cm with gangrene,S
Injury of abdomen,4096772,Laceration of adrenal gland,S
Injury of abdomen,45757158,Uterine laceration during delivery,S
Injury of abdomen,40490872,Solitary necrotic nodule of liver,S
Injury of abdomen,444215,Injury of sigmoid colon with open wound into abdominal cavity,S
Injury of abdomen,37310014,Traumatic hematoma of right kidney,S
Injury of abdomen,762619,Open injury of kidney grade III,S
Injury of abdomen,4149013,Mesenteric infarction,S
Injury of abdomen,4026009,Perforated diverticulum of ileum,S
Injury of abdomen,4025859,Radiation gastritis,S
Injury of abdomen,4053272,Injury of spleen,S
Injury of abdomen,4070939,Legal termination of pregnancy with renal tubular necrosis,S
Injury of abdomen,201167,Injury of hepatic artery,S
Injury of abdomen,37311909,"Necrotizing enterocolitis of newborn, stage 2B",S
Injury of abdomen,4137339,Injury of bladder neck,S
Injury of abdomen,4100193,Damage to bladder following molar AND/OR ectopic pregnancy,S
Injury of abdomen,4054059,Injury of intestine,S
Injury of abdomen,36715892,Primary blast injury of colon,S
Injury of abdomen,4050542,Renal blood vessel injury,S
Injury of abdomen,37016343,Hematuria co-occurrent and due to irradiation cystitis,S
Injury of abdomen,35622080,Gangrenous ischemic colitis,S
Injury of abdomen,37311910,"Necrotizing enterocolitis of newborn, stage 2A",S
Injury of abdomen,4137331,Transection of rectum,S
Injury of abdomen,42536733,Neonatal isolated ileal perforation,S
Injury of abdomen,37108572,Injury of ureter during surgery,S
Injury of abdomen,40481064,Acute renal cortical necrosis,S
Injury of abdomen,4176571,Severe crushing injury of abdominal organs,S
